"","yrrac","yrrdc","a40","a45","a50","a55","a60","a65","a70","a75","a80","a85","Years","Female","Complex","Home","Ltcare","Oplace","Black","cell"
"243",-0.485599934984014,-0.830749908504531,1,0,0,0,0,0,0,0,0,0,-3,0,1,1,0,0,0,25
"244",-0.649239444115783,-1.55761284456951,1,0,0,0,0,0,0,0,0,0,-2,0,1,1,0,0,0,25
"245",-0.737794185720316,-1.61370686235368,1,0,0,0,0,0,0,0,0,0,-1,0,1,1,0,0,0,25
"246",-0.772030736602591,-1.65504842368615,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,25
"247",-0.932285627917306,-2.13382963572681,1,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,25
"248",-0.911509846273813,-2.12216648634618,1,0,0,0,0,0,0,0,0,0,2,0,1,1,0,0,0,25
"249",-0.96934807063777,-2.33419043240938,1,0,0,0,0,0,0,0,0,0,3,0,1,1,0,0,0,25
"250",-0.994356745498402,-2.2538768926786,1,0,0,0,0,0,0,0,0,0,4,0,1,1,0,0,0,25
"251",-0.861872109387929,-2.65926003693278,1,0,0,0,0,0,0,0,0,0,-5,1,1,1,0,0,0,26
"252",-0.810930216216329,-2.13726111256866,1,0,0,0,0,0,0,0,0,0,-4,1,1,1,0,0,0,26
"253",-0.771764371242261,-2.33126089297071,1,0,0,0,0,0,0,0,0,0,-3,1,1,1,0,0,0,26
"254",-0.812900660203628,-2.63739481884165,1,0,0,0,0,0,0,0,0,0,-2,1,1,1,0,0,0,26
"255",-0.833856797818186,-2.66374994220563,1,0,0,0,0,0,0,0,0,0,-1,1,1,1,0,0,0,26
"256",-0.951592432826701,-2.44927947214485,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,26
"257",-0.894946544313471,-2.6597477228727,1,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,26
"258",-0.901059037278656,-2.77881927199042,1,0,0,0,0,0,0,0,0,0,2,1,1,1,0,0,0,26
"259",-0.888089296762947,-2.82855856451123,1,0,0,0,0,0,0,0,0,0,3,1,1,1,0,0,0,26
"260",-0.888688130207263,-2.42560690750671,1,0,0,0,0,0,0,0,0,0,4,1,1,1,0,0,0,26
"261",-0.271097944436246,-0.241162056816888,1,0,0,0,0,0,0,0,0,0,-5,0,1,1,0,0,1,27
"262",-0.222254267129326,-0.408310060240396,1,0,0,0,0,0,0,0,0,0,-4,0,1,1,0,0,1,27
"263",-0.337162129715151,-0.516523644880628,1,0,0,0,0,0,0,0,0,0,-3,0,1,1,0,0,1,27
"264",-0.673729094702844,-1.28275368217905,1,0,0,0,0,0,0,0,0,0,-2,0,1,1,0,0,1,27
"265",-0.827221903814514,-1.54756250871601,1,0,0,0,0,0,0,0,0,0,-1,0,1,1,0,0,1,27
"266",-0.668041259428869,-1.18199389760716,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,27
"267",-0.942741917961325,-1.77436772651619,1,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,27
"268",-1.07508179125792,-1.89711998488588,1,0,0,0,0,0,0,0,0,0,2,0,1,1,0,0,1,27
"269",-1.16457025645991,-2.15277281476539,1,0,0,0,0,0,0,0,0,0,3,0,1,1,0,0,1,27
"270",-0.932164081030445,-2.24851787172377,1,0,0,0,0,0,0,0,0,0,4,0,1,1,0,0,1,27
"271",-0.628608659422374,-1.29392104098888,1,0,0,0,0,0,0,0,0,0,-5,1,1,1,0,0,1,28
"272",-0.60077386042893,-0.99714282850325,1,0,0,0,0,0,0,0,0,0,-4,1,1,1,0,0,1,28
"273",-0.638270570334111,-1.23837423104327,1,0,0,0,0,0,0,0,0,0,-3,1,1,1,0,0,1,28
"274",-0.835463402740201,-1.86171805783497,1,0,0,0,0,0,0,0,0,0,-2,1,1,1,0,0,1,28
"275",-0.889427089604607,-1.99243016469021,1,0,0,0,0,0,0,0,0,0,-1,1,1,1,0,0,1,28
"276",-1.00371354684531,-2.0306513775104,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,28
"277",-1.31567679390594,-2.85263142991332,1,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,1,28
"278",-1.12247977007475,-2.45100509811232,1,0,0,0,0,0,0,0,0,0,2,1,1,1,0,0,1,28
"279",-1.02165124753198,-2.70136121295141,1,0,0,0,0,0,0,0,0,0,3,1,1,1,0,0,1,28
"280",-1.47704872438835,-3.04452243772342,1,0,0,0,0,0,0,0,0,0,4,1,1,1,0,0,1,28
"281",-0.627395802997165,-1.09861228866811,1,0,0,0,0,0,0,0,0,0,-5,0,1,0,0,1,0,29
"282",-0.534834163818,-0.961411167154625,1,0,0,0,0,0,0,0,0,0,-4,0,1,0,0,1,0,29
"283",-0.73428912389112,-1.3828638260231,1,0,0,0,0,0,0,0,0,0,-3,0,1,0,0,1,0,29
"284",-0.675412725620177,-1.38991100159008,1,0,0,0,0,0,0,0,0,0,-2,0,1,0,0,1,0,29
"285",-0.666389731390396,-1.53306493364953,1,0,0,0,0,0,0,0,0,0,-1,0,1,0,0,1,0,29
"286",-0.763416376406502,-1.6057949211556,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,29
"287",-0.724130726079912,-2.00908905067684,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,29
"288",-0.848400396331304,-2.24978690742707,1,0,0,0,0,0,0,0,0,0,2,0,1,0,0,1,0,29
"289",-0.827936171338058,-2.02478312914197,1,0,0,0,0,0,0,0,0,0,3,0,1,0,0,1,0,29
"290",-0.911400746579963,-2.16673441057843,1,0,0,0,0,0,0,0,0,0,4,0,1,0,0,1,0,29
"291",-0.621919671271578,-2.23683371543127,1,0,0,0,0,0,0,0,0,0,-5,1,1,0,0,1,0,30
"292",-0.408826455810869,-1.61938824328727,1,0,0,0,0,0,0,0,0,0,-4,1,1,0,0,1,0,30
"293",-0.810930216216329,-2.60679646739704,1,0,0,0,0,0,0,0,0,0,-3,1,1,0,0,1,0,30
"294",-0.693147180559945,-2.65675690671466,1,0,0,0,0,0,0,0,0,0,-2,1,1,0,0,1,0,30
"295",-0.70432048115807,-1.7730673362159,1,0,0,0,0,0,0,0,0,0,-1,1,1,0,0,1,0,30
"296",-0.541597282432744,-1.51846613422837,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,30
"297",-0.56376804303619,-2.04307389750896,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0,30
"298",-0.803812748447465,-2.16188521089091,1,0,0,0,0,0,0,0,0,0,2,1,1,0,0,1,0,30
"299",-0.809910328315583,-1.92529086185258,1,0,0,0,0,0,0,0,0,0,3,1,1,0,0,1,0,30
"300",-0.679901953809925,-2.52208565302975,1,0,0,0,0,0,0,0,0,0,4,1,1,0,0,1,0,30
"301",-0.491897613880472,-0.7407752295492,1,0,0,0,0,0,0,0,0,0,-5,0,1,0,0,1,1,31
"302",-0.414433778090925,-0.646627164925052,1,0,0,0,0,0,0,0,0,0,-4,0,1,0,0,1,1,31
"303",-0.559615787935423,-0.669616683149751,1,0,0,0,0,0,0,0,0,0,-3,0,1,0,0,1,1,31
"304",-0.580267832488092,-0.955511445027436,1,0,0,0,0,0,0,0,0,0,-2,0,1,0,0,1,1,31
"305",-0.698626646324571,-1.39518330853714,1,0,0,0,0,0,0,0,0,0,-1,0,1,0,0,1,1,31
"306",-0.663646516163247,-1.54663701119507,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,31
"307",-0.725512465061977,-1.86075234071501,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,31
"308",-0.955511445027436,-2.15354951383356,1,0,0,0,0,0,0,0,0,0,2,0,1,0,0,1,1,31
"309",-0.996829594358167,-2.10006082888257,1,0,0,0,0,0,0,0,0,0,3,0,1,0,0,1,1,31
"310",-0.883887307819496,-1.7730673362159,1,0,0,0,0,0,0,0,0,0,4,0,1,0,0,1,1,31
"311",-1.01473080468741,-1.85238409104449,1,0,0,0,0,0,0,0,0,0,-5,1,1,0,0,1,1,32
"312",-0.680243775724037,-1.50407739677627,1,0,0,0,0,0,0,0,0,0,-4,1,1,0,0,1,1,32
"313",-0.8754687373539,-1.66770682055808,1,0,0,0,0,0,0,0,0,0,-3,1,1,0,0,1,1,32
"314",-0.769133087537867,-1.99809590222588,1,0,0,0,0,0,0,0,0,0,-2,1,1,0,0,1,1,32
"315",-0.842678914530909,-2.90872089656436,1,0,0,0,0,0,0,0,0,0,-1,1,1,0,0,1,1,32
"316",-0.923670839171778,-2.46385324059017,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,32
"317",-0.903711949667295,-1.89085037187229,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,1,32
"318",-1.0768723020317,-2.50143595173921,1,0,0,0,0,0,0,0,0,0,2,1,1,0,0,1,1,32
"319",-0.84372003903932,-2.164963715118,1,0,0,0,0,0,0,0,0,0,3,1,1,0,0,1,1,32
"320",-1.06919840346182,-2.75153531304195,1,0,0,0,0,0,0,0,0,0,4,1,1,0,0,1,1,32
"321",-1.27591708741491,-1.61250515190394,0,1,0,0,0,0,0,0,0,0,-5,0,0,0,0,0,0,33
"322",-1.18693859023905,-1.52217851147625,0,1,0,0,0,0,0,0,0,0,-4,0,0,0,0,0,0,33
"323",-1.32090973843645,-1.71535431178758,0,1,0,0,0,0,0,0,0,0,-3,0,0,0,0,0,0,33
"324",-1.5204323658346,-2.08568006467227,0,1,0,0,0,0,0,0,0,0,-2,0,0,0,0,0,0,33
"325",-1.55101727872306,-2.17332416949298,0,1,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,33
"326",-1.67190573323113,-2.20774355336076,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33
"327",-1.38525647830747,-1.78939372409819,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,33
"328",-1.39084603033461,-1.74944272062709,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,33
"329",-1.41769435785319,-1.80614820668015,0,1,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,33
"330",-1.35425500737527,-1.71496508087125,0,1,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,33
"331",-1.55767458278525,-2.42024534640459,0,1,0,0,0,0,0,0,0,0,-5,1,0,0,0,0,0,34
"332",-1.52501493257826,-2.36893595501816,0,1,0,0,0,0,0,0,0,0,-4,1,0,0,0,0,0,34
"333",-1.52811787007817,-2.38766126534916,0,1,0,0,0,0,0,0,0,0,-3,1,0,0,0,0,0,34
"334",-1.51847666936041,-2.38576778712323,0,1,0,0,0,0,0,0,0,0,-2,1,0,0,0,0,0,34
"335",-1.57305250453853,-2.54618032725129,0,1,0,0,0,0,0,0,0,0,-1,1,0,0,0,0,0,34
"336",-1.69170890486689,-2.4364280714197,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,34
"337",-1.5584474006207,-2.13291049790086,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,34
"338",-1.48051945601601,-2.00540532355334,0,1,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,34
"339",-1.55730170827227,-2.07057602296851,0,1,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,34
"340",-1.48297956781164,-2.09721301725861,0,1,0,0,0,0,0,0,0,0,4,1,0,0,0,0,0,34
"341",-0.681062441344873,-0.777189308284284,0,1,0,0,0,0,0,0,0,0,-5,0,0,0,0,0,1,35
"342",-0.600035286978318,-0.663428144487171,0,1,0,0,0,0,0,0,0,0,-4,0,0,0,0,0,1,35
"343",-0.678087386588095,-0.773660542922831,0,1,0,0,0,0,0,0,0,0,-3,0,0,0,0,0,1,35
"344",-0.860570132803834,-1.10934382345803,0,1,0,0,0,0,0,0,0,0,-2,0,0,0,0,0,1,35
"345",-0.930297964392656,-1.19852319955837,0,1,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,1,35
"346",-1.03218072389848,-1.23372470928995,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,35
"347",-0.765540589693467,-0.907392196683238,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,35
"348",-0.777617939749214,-0.925926043857827,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,35
"349",-0.793435651674665,-0.955620087539358,0,1,0,0,0,0,0,0,0,0,3,0,0,0,0,0,1,35
"350",-0.89527136465008,-1.07682272631718,0,1,0,0,0,0,0,0,0,0,4,0,0,0,0,0,1,35
"351",-1.25376147082496,-1.66115419427292,0,1,0,0,0,0,0,0,0,0,-5,1,0,0,0,0,1,36
"352",-1.15076174749152,-1.56127912784999,0,1,0,0,0,0,0,0,0,0,-4,1,0,0,0,0,1,36
"353",-1.30453923801909,-1.66727463730565,0,1,0,0,0,0,0,0,0,0,-3,1,0,0,0,0,1,36
"354",-1.27531034277214,-1.75743035394577,0,1,0,0,0,0,0,0,0,0,-2,1,0,0,0,0,1,36
"355",-1.31047752494461,-1.80606001937025,0,1,0,0,0,0,0,0,0,0,-1,1,0,0,0,0,1,36
"356",-1.44764853721104,-1.81584133588581,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,36
"357",-1.13762432794313,-1.46335770927949,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,36
"358",-1.14925602148686,-1.40252321454211,0,1,0,0,0,0,0,0,0,0,2,1,0,0,0,0,1,36
"359",-1.15137682063162,-1.47928023869732,0,1,0,0,0,0,0,0,0,0,3,1,0,0,0,0,1,36
"360",-1.13704546732606,-1.41444761243774,0,1,0,0,0,0,0,0,0,0,4,1,0,0,0,0,1,36
"361",-0.267352990813355,-0.35054935051205,0,1,0,0,0,0,0,0,0,0,-5,0,0,0,1,0,0,37
"362",-0.193340952043565,-0.252799760897098,0,1,0,0,0,0,0,0,0,0,-4,0,0,0,1,0,0,37
"363",-0.50867277040489,-0.690763389204669,0,1,0,0,0,0,0,0,0,0,-3,0,0,0,1,0,0,37
"364",-1.17770487750533,-1.53247687129797,0,1,0,0,0,0,0,0,0,0,-2,0,0,0,1,0,0,37
"365",-1.09488094105525,-1.63959095060479,0,1,0,0,0,0,0,0,0,0,-1,0,0,0,1,0,0,37
"366",-1.25190717041147,-1.49577859396158,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,37
"367",-1.0268917294769,-1.34644845257269,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,37
"368",-1.25576597375514,-1.61597388341389,0,1,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,37
"369",-1.19840175927648,-1.48311854575543,0,1,0,0,0,0,0,0,0,0,3,0,0,0,1,0,0,37
"370",-1.25703952526263,-1.49336574118135,0,1,0,0,0,0,0,0,0,0,4,0,0,0,1,0,0,37
"371",-1.60508060706514,-2.46672433070481,0,1,0,0,0,0,0,0,0,0,-5,1,0,0,1,0,0,38
"372",-1.33933737803212,-1.94591014905531,0,1,0,0,0,0,0,0,0,0,-4,1,0,0,1,0,0,38
"373",-1.424799624503,-2.30466625919787,0,1,0,0,0,0,0,0,0,0,-3,1,0,0,1,0,0,38
"374",-1.74209683154101,-2.93598226914822,0,1,0,0,0,0,0,0,0,0,-2,1,0,0,1,0,0,38
"375",-1.71644413200162,-2.86658685287272,0,1,0,0,0,0,0,0,0,0,-1,1,0,0,1,0,0,38
"376",-1.69255281914461,-2.40651601584228,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,38
"377",-1.79367334541034,-2.37389412069883,0,1,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,38
"378",-1.81833910703277,-2.68614536571416,0,1,0,0,0,0,0,0,0,0,2,1,0,0,1,0,0,38
"379",-1.84957904011688,-2.65257104878198,0,1,0,0,0,0,0,0,0,0,3,1,0,0,1,0,0,38
"380",-1.76603457798962,-2.37404405697619,0,1,0,0,0,0,0,0,0,0,4,1,0,0,1,0,0,38
"381",0.164874643190234,0.281639757995818,0,1,0,0,0,0,0,0,0,0,-5,0,0,0,1,0,1,39
"382",0.181138824544905,0.418710334858185,0,1,0,0,0,0,0,0,0,0,-4,0,0,0,1,0,1,39
"383",0.133531392624523,0.24242548086366,0,1,0,0,0,0,0,0,0,0,-3,0,0,0,1,0,1,39
"384",-0.479573080261886,-0.568395475587469,0,1,0,0,0,0,0,0,0,0,-2,0,0,0,1,0,1,39
"385",-0.301786678633323,-0.443931388935961,0,1,0,0,0,0,0,0,0,0,-1,0,0,0,1,0,1,39
"386",-0.405465108108164,-0.436001831968246,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,39
"387",-0.374693449441411,-0.430782916092454,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,39
"388",-0.224503170830249,-0.227783930870712,0,1,0,0,0,0,0,0,0,0,2,0,0,0,1,0,1,39
"389",-0.402955696502739,-0.526911761517615,0,1,0,0,0,0,0,0,0,0,3,0,0,0,1,0,1,39
"390",-0.43349242036282,-0.488966829953492,0,1,0,0,0,0,0,0,0,0,4,0,0,0,1,0,1,39
"391",-0.732887509209459,-1.09861228866811,0,1,0,0,0,0,0,0,0,0,-5,1,0,0,1,0,1,40
"392",-0.633723760089145,-0.737598943130779,0,1,0,0,0,0,0,0,0,0,-4,1,0,0,1,0,1,40
"393",-0.712949807856125,-0.763764747773899,0,1,0,0,0,0,0,0,0,0,-3,1,0,0,1,0,1,40
"394",-0.965080896043587,-1.15923691048454,0,1,0,0,0,0,0,0,0,0,-2,1,0,0,1,0,1,40
"395",-1.42138568093116,-1.70474809223843,0,1,0,0,0,0,0,0,0,0,-1,1,0,0,1,0,1,40
"396",-1.14646830984574,-1.50935445387712,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,40
"397",-1.14209740060785,-1.26427941055693,0,1,0,0,0,0,0,0,0,0,1,1,0,0,1,0,1,40
"398",-1.09861228866811,-1.28239476610174,0,1,0,0,0,0,0,0,0,0,2,1,0,0,1,0,1,40
"399",-0.983099401546265,-1.21815743931789,0,1,0,0,0,0,0,0,0,0,3,1,0,0,1,0,1,40
"400",-0.666478933477784,-0.864104978703585,0,1,0,0,0,0,0,0,0,0,4,1,0,0,1,0,1,40
"401",-1.21608817071456,-1.4523924503505,0,1,0,0,0,0,0,0,0,0,-5,0,0,1,0,0,0,41
"402",-1.19614615389782,-1.41856679252474,0,1,0,0,0,0,0,0,0,0,-4,0,0,1,0,0,0,41
"403",-1.47944797334266,-1.7764513499954,0,1,0,0,0,0,0,0,0,0,-3,0,0,1,0,0,0,41
"404",-1.76250575512253,-2.25118052057823,0,1,0,0,0,0,0,0,0,0,-2,0,0,1,0,0,0,41
"405",-1.81543922259757,-2.23912126298624,0,1,0,0,0,0,0,0,0,0,-1,0,0,1,0,0,0,41
"406",-1.89801816933069,-2.28123475698649,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,41
"407",-1.66280736336936,-1.93846643202075,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,41
"408",-1.62447578979864,-1.87530140286716,0,1,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,41
"409",-1.76441812362373,-2.0834775038635,0,1,0,0,0,0,0,0,0,0,3,0,0,1,0,0,0,41
"410",-1.7677358247478,-2.06788277513007,0,1,0,0,0,0,0,0,0,0,4,0,0,1,0,0,0,41
"411",-2.08334018209549,-2.83818600472559,0,1,0,0,0,0,0,0,0,0,-5,1,0,1,0,0,0,42
"412",-1.94114681763155,-2.65904262199552,0,1,0,0,0,0,0,0,0,0,-4,1,0,1,0,0,0,42
"413",-2.10146562965614,-2.83439502809328,0,1,0,0,0,0,0,0,0,0,-3,1,0,1,0,0,0,42
"414",-2.14343440275008,-2.86754372533996,0,1,0,0,0,0,0,0,0,0,-2,1,0,1,0,0,0,42
"415",-2.10710415942339,-2.89006977993826,0,1,0,0,0,0,0,0,0,0,-1,1,0,1,0,0,0,42
"416",-2.17061608972222,-2.67648373513438,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,42
"417",-2.05002765647354,-2.51493231811803,0,1,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,42
"418",-1.98087231161745,-2.3479492424802,0,1,0,0,0,0,0,0,0,0,2,1,0,1,0,0,0,42
"419",-2.02423633639257,-2.51456984161156,0,1,0,0,0,0,0,0,0,0,3,1,0,1,0,0,0,42
"420",-1.94792019998334,-2.33975241733548,0,1,0,0,0,0,0,0,0,0,4,1,0,1,0,0,0,42
"421",-1.00878533027832,-1.18731305908476,0,1,0,0,0,0,0,0,0,0,-5,0,0,1,0,0,1,43
"422",-0.867796381935545,-0.996660718228407,0,1,0,0,0,0,0,0,0,0,-4,0,0,1,0,0,1,43
"423",-0.924444533601088,-1.12968999171369,0,1,0,0,0,0,0,0,0,0,-3,0,0,1,0,0,1,43
"424",-1.1758841439177,-1.45977713787969,0,1,0,0,0,0,0,0,0,0,-2,0,0,1,0,0,1,43
"425",-1.38091511200015,-1.67397643357167,0,1,0,0,0,0,0,0,0,0,-1,0,0,1,0,0,1,43
"426",-1.44519463221962,-1.67259426334472,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,43
"427",-1.25057956151442,-1.47165421007105,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,43
"428",-1.3152833254767,-1.48679232745483,0,1,0,0,0,0,0,0,0,0,2,0,0,1,0,0,1,43
"429",-1.38838422603935,-1.58371302119566,0,1,0,0,0,0,0,0,0,0,3,0,0,1,0,0,1,43
"430",-1.36524095192206,-1.59432427462405,0,1,0,0,0,0,0,0,0,0,4,0,0,1,0,0,1,43
"431",-1.59639019704162,-1.94981640402238,0,1,0,0,0,0,0,0,0,0,-5,1,0,1,0,0,1,44
"432",-1.54967170070424,-1.82285005629809,0,1,0,0,0,0,0,0,0,0,-4,1,0,1,0,0,1,44
"433",-1.73935919283452,-2.00837771190734,0,1,0,0,0,0,0,0,0,0,-3,1,0,1,0,0,1,44
"434",-1.85771743701985,-2.1870722058722,0,1,0,0,0,0,0,0,0,0,-2,1,0,1,0,0,1,44
"435",-1.86684992058313,-2.30845021244644,0,1,0,0,0,0,0,0,0,0,-1,1,0,1,0,0,1,44
"436",-2.02583209107445,-2.40994361131454,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,44
"437",-1.90015884114239,-2.24393636591254,0,1,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1,44
"438",-1.64755120576213,-1.91920441579618,0,1,0,0,0,0,0,0,0,0,2,1,0,1,0,0,1,44
"439",-1.81417306406496,-2.05006693299993,0,1,0,0,0,0,0,0,0,0,3,1,0,1,0,0,1,44
"440",-1.8120647353888,-2.13878657279065,0,1,0,0,0,0,0,0,0,0,4,1,0,1,0,0,1,44
"441",-1.44432590869208,-1.62040121723137,0,1,0,0,0,0,0,0,0,0,-5,0,0,0,0,1,0,45
"442",-1.27671841658733,-1.46109557420259,0,1,0,0,0,0,0,0,0,0,-4,0,0,0,0,1,0,45
"443",-1.35063871413111,-1.56430652718949,0,1,0,0,0,0,0,0,0,0,-3,0,0,0,0,1,0,45
"444",-1.7400762352762,-2.03474574487327,0,1,0,0,0,0,0,0,0,0,-2,0,0,0,0,1,0,45
"445",-1.59769034708415,-1.91087115649871,0,1,0,0,0,0,0,0,0,0,-1,0,0,0,0,1,0,45
"446",-1.57697211118452,-1.82961410252051,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,45
"447",-1.29494458253166,-1.48743807777231,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,45
"448",-1.22085084211329,-1.3970433001556,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,45
"449",-1.39382091050624,-1.6002081699513,0,1,0,0,0,0,0,0,0,0,3,0,0,0,0,1,0,45
"450",-1.44078254640396,-1.64905370032749,0,1,0,0,0,0,0,0,0,0,4,0,0,0,0,1,0,45
"451",-1.76234558402176,-2.11343174190839,0,1,0,0,0,0,0,0,0,0,-5,1,0,0,0,1,0,46
"452",-1.64611947906871,-2.06642617356777,0,1,0,0,0,0,0,0,0,0,-4,1,0,0,0,1,0,46
"453",-1.73655991987344,-2.15616309053845,0,1,0,0,0,0,0,0,0,0,-3,1,0,0,0,1,0,46
"454",-1.94591014905531,-2.42294877524392,0,1,0,0,0,0,0,0,0,0,-2,1,0,0,0,1,0,46
"455",-1.81915844341617,-2.38033384586842,0,1,0,0,0,0,0,0,0,0,-1,1,0,0,0,1,0,46
"456",-1.77666484300557,-2.06393735514387,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,46
"457",-1.39966609808578,-1.67139578697818,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,46
"458",-1.5218916330514,-1.85794137610936,0,1,0,0,0,0,0,0,0,0,2,1,0,0,0,1,0,46
"459",-1.94017947434633,-2.36907483426288,0,1,0,0,0,0,0,0,0,0,3,1,0,0,0,1,0,46
"460",-1.66398348817415,-1.97879801590015,0,1,0,0,0,0,0,0,0,0,4,1,0,0,0,1,0,46
"461",-0.870077888719023,-1.00513769348827,0,1,0,0,0,0,0,0,0,0,-5,0,0,0,0,1,1,47
"462",-0.855942315003545,-0.990779583864894,0,1,0,0,0,0,0,0,0,0,-4,0,0,0,0,1,1,47
"463",-0.824175442966349,-0.946388763031434,0,1,0,0,0,0,0,0,0,0,-3,0,0,0,0,1,1,47
"464",-1.0455494436929,-1.25995207206784,0,1,0,0,0,0,0,0,0,0,-2,0,0,0,0,1,1,47
"465",-1.10658045831729,-1.35560855041645,0,1,0,0,0,0,0,0,0,0,-1,0,0,0,0,1,1,47
"466",-1.03012587452295,-1.24874958518191,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,47
"467",-1.03014448939065,-1.15593456977594,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,47
"468",-1.02052385169667,-1.15357117294887,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,1,1,47
"469",-1.01098229118241,-1.10658045831729,0,1,0,0,0,0,0,0,0,0,3,0,0,0,0,1,1,47
"470",-0.870967604473108,-0.978221689604645,0,1,0,0,0,0,0,0,0,0,4,0,0,0,0,1,1,47
"471",-1.87180217690159,-2.04628933436294,0,1,0,0,0,0,0,0,0,0,-5,1,0,0,0,1,1,48
"472",-1.37304913436987,-1.61891665638864,0,1,0,0,0,0,0,0,0,0,-4,1,0,0,0,1,1,48
"473",-1.59189360278319,-1.86946845355537,0,1,0,0,0,0,0,0,0,0,-3,1,0,0,0,1,1,48
"474",-1.62432652492785,-1.83258146374831,0,1,0,0,0,0,0,0,0,0,-2,1,0,0,0,1,1,48
"475",-1.67252188786068,-1.96417549703261,0,1,0,0,0,0,0,0,0,0,-1,1,0,0,0,1,1,48
"476",-1.72838985529547,-1.86698289046564,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,48
"477",-1.35758425523746,-1.63974326192943,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,48
"478",-1.49549365308488,-1.76578398282479,0,1,0,0,0,0,0,0,0,0,2,1,0,0,0,1,1,48
"479",-1.45343366395752,-1.72014993684993,0,1,0,0,0,0,0,0,0,0,3,1,0,0,0,1,1,48
"480",-1.4518916436057,-1.64702062358314,0,1,0,0,0,0,0,0,0,0,4,1,0,0,0,1,1,48
"481",-0.573586998532161,-1.48193476465379,0,1,0,0,0,0,0,0,0,0,-5,0,1,0,0,0,0,49
"482",-0.58098061043312,-1.51772126813991,0,1,0,0,0,0,0,0,0,0,-4,0,1,0,0,0,0,49
"483",-0.616525887528136,-1.65270916637474,0,1,0,0,0,0,0,0,0,0,-3,0,1,0,0,0,0,49
"484",-0.598141267772116,-1.72432666046001,0,1,0,0,0,0,0,0,0,0,-2,0,1,0,0,0,0,49
